ASN,Name
50448,"SYSTEM-SERVICE-AS - System Service Ltd."
50457,"ITRELATION-AS - IT RELATION AS"
50465,"IQHOST - IQHost Ltd"
50474,"O2SWITCH - O2SWITCH SARL"
50516,"MAXIPLACE-AS - Maxiplace Ltd."
50520,"HOSTMEIN-GRIX - HOSTMEIN IKE"
50562,"ITPAYS-AS - IT PAYS AS"
50599,"DATASPACE - Data Invest sp. z o.o. S.K.A"
50608,"VENTELOHOSTING - Ventelo Hosting AS"
50613,"THORDC-AS - Advania Island ehf"
50649,"DINAS-AS - PE Kuznetsova Viktoria Viktorovna"
50650,"ASHYPERHOSTING - Internet Elephants LTD"
50655,"ITSHOSTED-AS - Its Hosted"
50673,"SERVERIUS-AS - Serverius Holding B.V."
50678,"ASLEANDOMAINS - Zbridge Limited"
50704,"STAR-TV-AS - STAR TV SRL"
50730,"NEXUS-AS - Privately owned entrepreneur Abbyasov Konstantin Yurevich"
50733,"BINA-AS - Ertebat Gostaran Bina"
50757,"AIRNET-AS - AIRNET TELECOMUNICATII SRL"
50823,"PBXHOSTING - PBX Hosting Ltd"
50833,"FIBERTEL-AS - Fiber Telecom Ltd"
50837,"CLOUDSIGMA-AS - CLOUDSIGMA AG"
50840,"HITME-AS - Marek Bajerski trading as HITME.PL"
50841,"QUADHOST - QuadHost-Ltd"
50842,"SECURETECH - T.D.M. LLC"
50872,"LOCALHOST - LOCALHOST d.o.o."
50891,"MOVIEMENT-ND - Moviement srl"
50915,"AU_KG - LLC &quot;Asia-Unicom&quot;"
50921,"HOSTINGROMANIA-AS - Hosting Solutions SRL"
50926,"INFORTELECOM-AS - Infortelecom Hosting S.L."
50935,"INTERNATIONAL-HOSTING-SOLUTIONS-AS - International Hosting Solutions LLP"
50937,"TES-AS - Tes Euro Media SRL"
50939,"SPACE-AS - Space Ro SRL"
50941,"VARGONEN - Vargonen Teknoloji ve Bilisim Sanayi Ticaret Anonim Sirketi"
50957,"MEMSET - MEMSET Ltd"
50968,"HOSTMASTER-AS - Hostmaster, Ltd."
50979,"ITL-LV - ITL LLC"
50981,"KMSINET-AS - Privately owned entrepreneur Andilahai Aleksandr Anatolievich"
50986,"EXCELLENT-HOSTING - Excellent Hosting Sweden AB"
51012,"RU-URALPROMSERVICE-AS - LLC &quot;Uralpromservice&quot;"
51013,"WEBSUPPORT-SRO-SK-AS - Websupport s.r.o."
51050,"H4HOSTING-AS - H4Hosting BV"
51091,"ATOM86 - Schuberg Philis B.V."
51099,"BLUEPINK-AS - BLUEPINK HOSTING SRL"
51109,"CAMELHOST-AS - Sia Nano IT"
51110,"IDOMTECHNOLOGIES-AS - IDOM TECHNOLOGIES SAS"
51159,"THINKSYSTEMSUK-ASN - Think Systems UK Ltd"
51160,"PSPAY-AS - PS Pay Solutions UG"
51167,"CONTABO - Contabo GmbH"
51177,"THCPROJECTS - THC Projects SRL"
51191,"XIRRA - Xirra GmbH"
51241,"IRPOST-TEH - IRAN POST Company"
51248,"HOST-TELECOM - Host-Telecom.com s.r.o."
51269,"HEXATOM - HEXATOM s.a.r.l."
51275,"VIACOMKFT - Viacom Informatics Ltd."
51278,"IGNUM-ANYCAST-AS - Ignum s.r.o."
51286,"CDNOKRU-AS - Mail.Ru LLC"
51290,"HOSTEAM-AS - HOSTEAM S.C. TOMASZ GROSZEWSKI BARTOSZ WASZAK LUKASZ GROSZEWSKI"
51294,"HUBARA - HUBARA hosting solutions, S.L."
51335,"NBS - No Blue Screen System SAS"
51357,"ASINETIN - Kishchenko N.M. PE"
51367,"UA-OPTOLAN-AS - FOP Koshoviy Oleg Volodymirovich"
51395,"AS-SOFTPLUS - Datasource AG"
51411,"AFRA-RASA - Toos-Ashena Pjsc"
51430,"ALTUS - AltusHost B.V."
51468,"ONECOM - One.com A/S"
51520,"RH - &quot;RealHost&quot; Ltd."
51540,"DBT-AS - Fikri DAL"
51557,"TR-FBS - FBS BILISIM COZUMLERI TIC LTD STI."
51559,"NETINTERNET - Netinternet Bilisim Teknolojileri AS"
51614,"ELECTRIS - Electris Ltd."
51659,"ASBAXET - LLC Baxet"
51696,"ANTAGONIST-AS - Antagonist B.V."
51698,"ACTIVEHOST-RU-AS - &quot;ActiveHost RU&quot; LLC"
51713,"DADI-AS1 - DADI+ Ltd"
51717,"MUCHA-AS - MUCHA Pawel Mucha, Marcin Mucha SC"
51718,"HYD - Hospedaje y Dominios S.L."
51731,"GTT-AS - GTT a.s."
51740,"ASZZZING - NetPoint Ltd."
51743,"HOSTPARK-AS - PE Taran Marina Vasil'evna"
51765,"CREANOVA-AS - Oy Crea Nova Hosting Solution Ltd"
51783,"DEDIC-CENTER-AS - The Center of Dedicated Servers LLC"
51790,"SIEL - SIEL, INFORMACIJSKE RESITVE, D.O.O."
51848,"OPTICLINE-AS - FOP Gabidyllin Viktor Faritovuch"
51852,"PLI-AS - Private Layer INC"
51859,"MNSHA-AS - Mainstream doo Beograd"
51862,"PROFITBRICKS-AS - Profitbricks GmbH"
51905,"CWCS-VM - Compuweb Communications Services Limited"
51915,"NETLOJISTIK-AS - Netlojistik Bilisim ve Tekstil Hizmetleri Tic. Ltd. Sti."
51916,"RECONN-AS - RECONN LLC"
51942,"EKMEDIA - EK-Media B.V."
51975,"NASHIRNET-ASN - CloudLayers for Information Technology Co. LTD"
51995,"TERNNET - Ternivske Telebachennya LTD"
52030,"SERVERPLAN-AS - Server Plan S.r.l."
52048,"DATACLUB - DataClub S.A."
52114,"METANNET - PE Leshenko Volodymyr Borysovych"
52148,"RACKSRV - RackSRV Communications Limited"
52165,"BALTSPORT-AS - BaltSport N.V."
52173,"MAKONIX - Sia Nano IT"
52179,"UANET-AS - UA.NET LLC"
52217,"ISKRA-AS - OOO ISKRA"
52219,"ROUTERNETWORKS - Router Networks LLC"
52234,"NIC Chile"
52236,"G2KHosting S.A."
52270,"ELSERVER S.R.L"
52304,"NIC Chile"
52305,"NIC Chile"
52306,"NIC Chile"
52321,"Fideicomiso de Administración Datacenter Capitalinas"
52335,"Colombia Hosting"
52336,"Autoridad Nacional para la Innovación Gubernamental"
52347,"HOSTCLICK, de DUCA GRACIELA MIRTA"
52368,"ZAM LTDA."
52388,"Video Cable Color S.A."
52423,"Data Miners S.A. ( Racknation.cr )"
52465,"WNet Internet y Hosting"
52469,"Offshore Racks S.A"
52511,"IRONSERVERS E.I.R.L"
52512,"OPENCLOUD SpA"
52522,"IMB TEXTIL LTDA."
52528,"Rede Nets Ltda."
52550,"ALQG TECNOLOGIA LTDA."
52615,"HIDRAUCARTELECOM TELECOMUNICACOES - ME"
52620,"BRASIL NORTE BEBIDAS S/A"
52623,"EMPRESA MUNICIPAL DE PROCESSAMENTO DE DADOS"
52641,"JAN CHARLES RUECKERT - EPP"
52647,"Melp Comércio &amp; Representações Ltda ME"
52648,"Consórcio Conecte"
52653,"Marlon L. Larger &amp; Cia Ltda"
52656,"CISS Consultoria em Inf. Serv. e Software S.A"
52674,"NEOGRID DATACENTER SA"
52690,"VIA PERSONAL TECNOLOGIA, INFORMAÇÃO E COMUNICAÇÃO"
52695,"DURAES E CLEMENTINO TECNOLOGIA EM REDES LTDA."
52724,"Adriano Telecomunicacoes Ltda Me"
52727,"IMNET Telecomunicacoes Ltda"
52740,"PRODAP-Centro de Gestao da Tecnologia e Informacao"
52749,"E W BORBA SERVICOS DE COMUNICACOES LTDA"
52755,"U&amp;M MINERACAO E CONSTRUCAO S/A"
52757,"Sorriso Internet Ltda."
52762,"Band Telecomunicações Ltda"
52780,"MAP Piumhi Ltda - ME"
52781,"Pertec Servicos de Telecomunicacoes ltda"
52793,"Kelvyn Sat Comércio e telecomunicações Ltda"
52810,"Tribalnet Informatica Ltda."
52812,"JOSÉ WAGNER PEDROSA ROCHA - ME"
52821,"Torres e Anselmi Ltda"
52843,"Magnos A. Both e Cia Ltda"
52864,"Fillnet Com. e Ser. LTDA"
52890,"Centro Integrado de Telemática do Exército"
52907,"EMPRESA MINEIRA DE TELECOMUNICAÇOES LTDA -ME"
52916,"Datanet Provedor de Internet Ltda"
52925,"Ascenty Data Centers e Telecomunicações S/A"
52950,"Fund. de Apoio a Pesq. C&amp;T do Est. de SC - FAPESC"
52997,"PARANÁ TRIBUNAL DE JUSTIÇA"
53013,"W I X NET DO BRASIL LTDA - ME"
53033,"Intelisense Radiocomunicação Ltda."
53041,"Uau Telecom Ltda ME"
53055,"DIMENOC SERVICOS DE INFORMATICA LTDA"
53057,"RedeHost Internet Ltda."
53058,"ABAETE NET SERVIÇOS EM TECNOL. DE INFORMÁTICA LTDA"
53101,"SIANET Datacenter e Provedores Ltda-ME"
53136,"SVA INTERNET LTDA"
53168,"CIA ESTADUAL DE GERAÇÃO E TRANSMISSÃO DE ENERGIA E"
53205,"IBSOL TELECOM LTDA"
53221,"ENGETRONICS INTERNET DATACENTER"
53225,"IPGLOBE INTERNET LTDA"
53231,"GRUPOHOST COMUNICACAO MULTIMIDIA LTDA"
53239,"Companhia de Governança Eletrônica do Salvador"
53243,"Brasil Site Informatica LTDA"
53264,"NCHC-603 - New Continuum Holdings Corporation"
53281,"ASN-CLEARPATH - Clearpath Solutions Group (FAIRFAX CO)"
53292,"MWAY - ManagedWay"
53332,"C2HOSTING-01 - C2Hosting, LLC"
53340,"FIBERHUB - VegasNAP, LLC"
53342,"-Reserved AS-, ZZ"
53356,"FREE RANGE CLOUD - Free Range Cloud Hosting Inc."
53360,"CUMULUS - Integral Solutions Group"
53365,"WEBAIR-INTERNET-3 - Webair Internet Development Company, Inc"
53370,"DOTCOM-HOST - dotCOM host"
53444,"ZSCALER-SJC - ZSCALER, INC."
53479,"AS-UPTIME - UptimeArchive, Inc."
53559,"ANONYMIZER - KST Networks"
53587,"AZT - AZURE TECHNOLOGY CO., LIMITED"
53589,"PLANETHOSTER-8 - PlanetHoster"
53597,"HOYOS-CONSULTING-LLC - Hoyos Consulting LLC"
53605,"PHOEN-56 - PhoenixNAP LLC"
53628,"APYLI-AS - Apyl Inc"
53667,"PONYNET - FranTech Solutions"
53755,"IOFLOOD - Input Output Flood LLC"
53759,"VND - Visual Net Design LC"
53813,ZSCALER-INC
53824,"LIQUIDWEB - Liquid Web, L.L.C"
53850,"GORILLASERVERS - GorillaServers, Inc."
53861,"AS-KGIX - KGIX"
53889,"MICFO - Micfo, LLC."
53914,"GENESIS-HOSTING-SOLUTIONS-LLC - Genesis Hosting Solutions, LLC"
53918,"HHRL-ASN - Host Hotels and Resorts, L.P."
53974,"JAZZ-NETWORK - Jazz Network Inc."
53976,"CBP-ASN-2 - CONTINENTAL BROADBAND PENNSYLVANIA, INC."
53997,"DNC-HOLDINGS-INC - DNC Holdings, Inc."
53999,"AS-PRIORITYCOLO2 - Priority Colo Inc"
54098,"LIONLINK-NETWORKS - LIONLINK NETWORKS"
54104,"AS-STACKPATH - netDNA"
54112,"MACST-SV4 - MacStadium, Inc."
54113,"FASTLY - Fastly"
54163,AHOSTING
54203,"RBLHST-FL - Strong Technology, LLC."
54290,"HOSTWINDS - Hostwinds LLC."
54334,"ROYA - Micfo, LLC."
54455,"MADEIT - MadeIT inc."
54456,"CLOUDACCESS-NETWORK - CloudAccess.net, LLC"
54489,"CORESPACE-DAL - CoreSpace, Inc."
54500,"18779 - EGIHosting"
54524,"INETUASN2 - Flexential iNETu Corp."
54527,"ASTUTEHOSTING - Astute Hosting Inc."
54540,"INCERO-HVVC - HIVELOCITY, Inc."
54543,"EPICUP-COM - EpicUp.com"
54548,"PROFITBRICKS-USA - ProfitBricks, Inc."
54555,"HOSTDUPLEX - Host Duplex, LLC"
54561,"SECUREDRAGON - Secure Dragon LLC."
54600,"PEGTECHINC - PEG TECH INC"
54636,AS-DBIO
54641,"INMOTI-1 - InMotion Hosting, Inc."
54643,"IDIGITAL - Idigital Internet Inc."
54726,"US-AET - AET Hosting Solutions, Inc."
54817,"-Reserved AS-, ZZ"
54825,"PACKET - Packet Host, Inc."
54829,NYITX
54839,"EMPIRE - Lowest Host/Empire Technology LLC"
54913,"CLOUDWEBMANAGE-CANADA - Kamatera, Inc."
55002,"DEFENSE-NET - Defense.Net, Inc"
55017,"VDC - VDC Virtual Data Corp."
55045,"TEKTONIC - TekTonic"
55051,"EBH02 - EBOUNDHOST.com"
55053,"RACK-AND-DATA - 2267921 ONTARIO LTD"
55081,"24SHELLS - 24 SHELLS"
55106,"DATACATE-AS1 - Datacate Inc."
55175,"CLOUDBURST - RainWorx"
55225,"RWISL-ASN - Roadrunner Wireless Internet Services, LLC"
55229,"WSHOSTING - White Sands Hosting"
55242,"ZSCALER-ATLANTA - ZSCALER, INC."
55286,"SERVER-MANIA - B2 Net Solutions Inc."
55293,"A2HOSTING - A2 Hosting, Inc."
55303,"EAGLENET-AP - 60 Market Square,P.O. Box 364"
55305,"ODSJSC-VN - ODS Joint Stock Company"
55313,"HANELCOM-AS-VN - Hanel Communication JSC"
55334,"ASL-338-HK - Access Solutions Limited"
55359,"FLUCCS-AS-AP - Fluccs Australia"
55377,"SADAITEC - Sadiatec Co., Ltd"
55388,"ASJ - ASJ INC."
55405,"EXABYTES-AS-AP - Exa Bytes Network Sdn.Bhd."
55422,"INTERACTIVEHOSTING-AS-AP - 437 Williamstown Road"
55470,"CYFUTURE-AS-IN - Cyfuture India Pvt. Ltd."
55492,"DFN-BD - Dhaka Fiber Net Limited"
55512,"HONGKONG3-HK - HONGKONG SUHUA TRADING LIMITED"
55532,"SQUIZ-AS-AP - Squiz Pty Ltd"
55536,"PSWITCH-HK - PACSWITCH IP NETWORK"
55547,"WOODSNET-PH - Unit D,E,F,G 28th Floor"
55636,"TPLC-KH - TPLC Holding Ltd.,"
55639,"ASIAWEB-SERVICE-HK - Asia Web Service Ltd"
55660,"MWN-AS-ID - PT Master Web Network"
55688,"BEON-AS-ID - PT. Beon Intermedia"
55720,"GIGABIT-MY - Gigabit Hosting Sdn Bhd"
55746,"WITT-AS-AP - Western Institute of Technology at Taranaki,"
55761,"COLOHOST-MY - Colocation Hosting Sdn Bhd"
55799,"IPTELECOM-AP - IPTELECOM ASIA"
55803,"DIGITALPACIFIC-AU - Digital Pacific Pty Ltd Australia"
55897,"SAKURA-F - SAKURA Internet Inc."
55907,"GMO-DNS - GMO Internet,Inc"
55933,"CLOUDIE-AS-AP - Cloudie Limited"
55951,"LHDNM-MY - Blok 9 Kompleks Bangunan Kerajaan"
55967,"BAIDU - Beijing Baidu Netcom Science and Technology Co., Ltd."
55994,"ANCHNET - ShangHai AnchNet Tec, Inc."
56005,"FASTIDC - Zhengzhou Fastidc Technology Co.,Ltd."
56050,"NEW-SHINE-INTERNET-TH - 134 Yenchit Road"
56059,"WSS-HK - Website Solution Limited"
56067,"METRABYTE-TH - 453 Ladplacout Jorakhaebua"
56096,
56106,"ZONENETWORKS-AU - ZONENETWORKS.COM.AU -  Hosting Provider AUSTRALIA"
56110,"EVERDATA-DATACENTERS - Everdata Technologies Pvt Ltd"
56134,"HORIZON-TH - 998/3 Baan On Nuch Condominium"
56140,"NOCSER-MY - ModernOne Data Solutions Sdn. Bhd."
56150,"VHOST-AS-VN - Viet Solutions Services Trading Company Limited"
56151,"DIGISTAR-VN - DigiStar Company Limited"
56153,"LUUTRUSO-AS-VN - Digital Storage Company Limited"
56262,"USATV-DAGUPAN-AS-AP - Dagupan Urban Satellite Vision Inc."
56291,"ACE-AS-AP - Ace, Inc."
56301,"MN-NDC-MN - National Data Center building"
56309,"SIAMDATA-TH - 408 Fl4 CATTOWER"
56322,"SERVERASTRA-AS - ServerAstra Kft."
56333,"WITECH - WI-TECH wireless technologies S.A.R.L"
56352,"HOME-WORLD-AS - Litkevich Alexandr Sergeevich"
56364,"GPI-AS - Garant-Park-Internet LLC"
56378,"CLOUDWEBMANAGE-JER - O.M.C. COMPUTERS &amp; COMMUNICATIONS LTD"
56430,"CHROOT - Chroot Network SRL"
56485,"THEHOST-AS - Sedinkin Olexandr Valeriyovuch"
56489,"ASXNET - FLP Bogachenko Vasyl Valentinovich"
56506,"PDS-AS - Main Department of Internal Affairs of the Samara region"
56529,"RUAD-AS - RuaD-Group LLC"
56534,"PIRIX-INET-AS - Comfortel Ltd."
56577,"ASRELINK - Relink LTD"
56582,"NETFACTOR-ASN - NETFACTOR TELEKOMINIKASYON VE TEKNOLOJI HIZMETLERI SANAYI VE JSC"
56607,"CHABANOV-AS - Privately owned entrepreneur Chabanov Andrey Alexandrovich"
56617,"OPERATIUNI-SPECIALE - SPECIAL INTERNET OPERATIONS SRL"
56623,"IT-PRO_POLAND - IT-PRO SP.z.o.o"
56630,"MELBICOM-EU-AS - Melbikomas UAB"
56643,"UZAKNET - Uzak Yazilim Ve Bilisim Sistemleri Tic. Ltd. Sti"
56655,"TERRAHOST - TerraHost AS"
56658,"ISI-AS - ISI Sp. z o.o."
56694,"DHUB - LLC Smart Ape"
56716,"XATNET - IE Didyk Dmitriy Sergeyevich"
56732,"HOSTINET_AS - HOSTINET S.L.U."
56740,"DATAHATA-AS - DataHata Ltd"
56784,"MULTIHOST-AS - Limited liability company &quot;MultiHOST MSK&quot;"
56797,"ALBION - FOP Ruban Nataliya"
56799,"FONEO-NETWORK - Foneo Datacenter N.V."
56815,"OLKA - Kish It Group Company Ltd."
56851,"VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch"
56872,"MACHOSTER-AS - Vadim Kyrilovich PE"
56876,"GPORTAL - Ociris GmbH"
56898,"NL-PRIVATEHOST - Private Host BV"
56899,"GARNET-AS - Granatnet OU"
56934,"SOLOGIGABIT-AS - Sologigabit, S.L.U."
56971,"CLOUDBACKBONE - IT Outsourcing LLC"
57010,"CLODO-AS - IT House, Ltd"
57034,"FIBER-SPACE - Fiber Space Solutions SRL"
57037,"MKQ-AS - Manuel Krebs trading as MKQ Internetservice"
57043,"HOSTKEY-AS - HOSTKEY B.V."
57115,"VAUTRON-AS - Vautron Rechenzentrum AG"
57123,"GARANT-AS - OOO Garant"
57127,"ISERVER-AS - DHH.si d.o.o."
57148,"TBSH-CLIENT-TRISTAR-BYTEHOUSE - Bytehouse Ltd"
57167,"CITYHOST-AS - PE Rivtin Maxim Leoniovich"
57168,"ICH-AS - Amito Ltd"
57169,"EDIS-AS-EU - EDIS GmbH"
57172,"GLOBALLAYER - Global Layer B.V."
57230,"ARIAWEBCO-AS - Aria Web Development LLC"
57242,"ASFREENET - FOP Martyinchuk Aleksandr Vasilevich"
57267,"BIG-NETWORK-AS - Ionescu Vasile Intreprindere Individuala"
57286,"ASGIGAS - GIGAS HOSTING S.A."
57311,"NEOHOST-AS - FOP ILIUSHENKO VOLODYMYR OLEXANDROVUCH"
57345,"ADMHOST - Suivant Sarl"
57363,"CDNVIDEO-AS - CDNvideo LLC"
57367,"ECO-ATMAN-PL - ATM S.A."
57442,"NEWHOST-UA-AS - FOP Gradil Galuna Ivanivna"
57471,"TRANS-INTERCOM-V-AS - Orbita plus Vyazma Ltd."
57487,"MIXTELECOM-AS - Advanced Solutions LLC"
57494,"ADMAN-AS - Adman LLC"
57497,"FARASOSAMANEHPASARGAD - Faraso Samaneh Pasargad Ltd."
57505,"METSISTEMI - Giuseppina Moronese trading as MET Sistemi"
57518,"APOLLON-AS - Apollon LLC"
57586,"VENSERVE-AS - TOURLINK ORGANIZATION LLP"
57604,"OKDI - OKDI For Trading And Services Sarl"
57659,"ASDINASNETUA - SPD Samoilov Mikhail Ivanovich"
57669,"DEDIPOWER-AMS - Pulsant Limited"
57673,"HOSTCLEAN-SRL - HOSTCLEAN SRL"
57682,"HVDS-AS - TOV HOST VDS"
57687,"PERSIANTOOLS - Abazarhaye Farsi Shabakeh (Persian Tools) Co.,LTD."
57724,"DDOS-GUARD - DDOS-GUARD LTD"
57726,"RKT2-AS - PE &quot;Teleradiocompania RKT-2&quot;"
57739,"DOGADO-AMS - dogado GmbH"
57752,"NORMHOST-ASN - NORMHOST SAS"
57773,"ONEA - 1Access Sweden AB"
57814,"CLOUD9 - Cloud 9 Ltd."
57844,"SPD-NET - SPDNet Telekomunikasyon Hizmetleri Bilgi Teknolojileri Taahhut Sanayi Ve Ticaret A.S."
57858,"AS57858 - Inter Connects Inc"
57872,"PHOENIXNAP-EU - PHOENIX NAP, LLC."
57879,"EXIMPROD-AS - EXIMPROD SERVICII SUPORT SRL"
57894,"LEONOVA-AS - FOP Leonova Yliya Olexandrivna"
57899,"CISONLINE-AS - Alushta Telecommunication Systems Ltd."
57954,"ASBUDKO - FOP Budko Dmitro Pavlovich"
57972,"JINGYUN - Inter Connects Inc"
57992,"SCRIBA-AS - SCRIBA CRISTIAN INTREPRINDERE INDIVIDUALA"
58003,"PLANEETTA-AS - Planeetta Internet Oy"
58010,"UVENSYS - uvensys GmbH"
58031,"APS-RA-AS - Government Communication Agency, republic of Abkhazia"
58040,"HOSTLINCOLN - Host Lincoln Limited"
58059,"WIFIBER - WIFIBER HABERLESME TEKNOLOJILERI VE ILETISIM HIZMETLERI SAN VE TIC LTD STI"
58061,"SCALAXY-AS - Scalaxy B.V."
58065,"PACKETEXCHANGE - Packet Exchange Limited"
58073,"YISP-AS - YISP B.V."
58113,"NHM-2ND-AS - NHM - S.R.L."
58152,"MAROONHOST - Woshka Niknam"
58162,"ASSVESSANETUA - FOP Lukyanenko Aleksandr Ivanovich"
58164,"ASKPNET - FO-P Zasseev Andrey Ruslanovych"
58170,"PROMPT-AS - PROMPT SERVICE COMPUTER SRL"
58222,"AS61173 - Green Web Samaneh Novin Co Ltd"
58262,"NRP-NETWORK - Negah Roshan Pars Company (PJS)"
58269,"AS-CLOUDHOSTING - CloudHosting SIA"
58271,"VSERVER-AS - FOP Gubina Lubov Petrivna"
58277,"RIGNET-INC-SA - RigNet Inc"
58285,"ASATRI - Atri Ltd."
58305,"SYN - SYN LTD"
58338,"PARTNETGOSTAR - Part Net Gostar Ltd."
58381,"WOWRACK-AS-ID - Wow Internet Indonesia"
58397,"INFINYS-AS-ID - PT Infinys System Indonesia"
58404,"QWORDS-AS-ID - PT Qwords Company International"
58436,"SECUREAX-SG-AS-AP - SECUREAX PTE LTD"
58451,"EASYHOST-HK - EASYHOST SOLUTION LIMITED"
58477,"ARGON-AS-ID - Argon Data Communication"
58487,"RUMAHWEB-AS-ID - Rumahweb Indonesia CV."
58621,"VODIEN-AS-AP-LOC2 - Vodien Internet Solutions Pte Ltd"
58641,"TRUNKOZ-IN - Trunkoz Technologies Pvt Ltd"
58649,"GMO-REG-NET - GMO Internet,Inc"
58651,"GMO-REGSEC - GMO Internet,Inc"
58667,
58683,"RACKSPACE-AS - Rackspace.com Sydney"
58706,"XAVIER-AS - Xavier School"
58740,"HOSTAWAYPTYLTD-AS-AP - HostAway Pty Ltd"
58757,"AWNPI-AS - Ace Wireless Network Phils. Inc."
58786,"GMOKOR-NET - GMO Internet,Inc"
58791,"GMOOSK-NET - GMO Internet,Inc"
58797,"CARPATHIAHOSTING-HK - Carpathia Hosting"
58854,"KAOPY - Kaopu Cloud"
58922,"MHPL-AS-AP - Microchannel Hosting Pty Ltd"
58927,"MDGIT-AS-AP - M.D.G. IT Pty Ltd"
58930,"MTGCL-AS-AP - My Telecom Group Company Limited"
58936,"MHAL-AS-AP - Managed Hosted Applications Limited"
58940,"DEDAUS-AS-AP - Dedicated Servers Australia"
58955,"BANGMODENTERPRISE-TH - Bangmod Enterprise Co., Ltd."
58962,"SCSJLX-CN - SiChuan Century LiXin Financial Management Consulting Co., LTD"
58964,
58985,"FHNC-HK - Speed Network (Hong Kong) Ltd."
59078,"YUNIFY-NET - Yunify Technologies Inc."
59094,"S2-NET - esu2 Corporation"
59117,"RBNET - RBNET Co.,Ltd."
59120,"TINS-NET - Tsukuba Internet Service Corporation"
59122,"R-SYS - Ranger-Systems Co., Ltd."
59135,"IDNIC-SDK-AS-ID - PT Suraloka Digital Kreatif"
59147,"IDNIC-DRUPADI-AS-ID - PT. Drupadi Prima"
59210,"PHOENIXNAP-AS-SG1 - PhoenixNAP"
59251,"SUNHK-DATA-AS-AP - Sun Network International Group Limited"
59253,"LEASEWEB-APAC-SIN-11 - Leaseweb Asia Pacific pte. ltd."
59268,"QLINKS-AS - QLINKS"
59279,"IDNIC-RMI-AS-ID - PT Raja Mitra Informatika"
59349,"GMO-Z-COM - GMO-Z.COM PTE. LTD."
59371,"DNC-AS - Dimension Network &amp; Communication Limited"
59374,"BEST-IDC-TH - BEST IDC by Best Internet Service Solution"
59407,"IRONWEBHOST-AS - Abidine EL AMMARI trading as IRON WEB HOST"
59431,"RAV-NET-01 - Ravand Tazeh Co,.PJS."
59432,"GINERNET - GINERNET S.L."
59441,"HOSTIRAN-NETWORK - NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.)"
59442,"SSJCO - Sari System-e Jonoub Co (Ltd.)"
59447,"SAYFANET - Istanbuldc Veri Merkezi Ltd Sti"
59454,"CONSORTIUM - CONSORTIUM APPS LTD"
59466,"EUROXP - EuroExpress Ltd."
59504,"VPSVILLE-AS - VPSVILLE LLC"
59505,"NEXTHOST - Next Host SRL"
59526,"ATASHKADEHFIROOZABADINFORMATICSSERVICESCOMPANY - Atashkadeh Firoozabad Informatics Services Company"
59545,"VXBITS - Vertixo BV"
59553,"JAHROMUNIVESITYOFMEDICALSCIENCES - Jahrom Univesity Of Medical Sciences"
59554,"DATACENTRUMGRONINGEN - Datacenter Groningen B.V."
59563,"YERYO - Porumb Flavius Nicolae Persoana Fizica Autorizata"
59595,"ASTENETATELEKOM - Teneta Telekom Ltd."
59596,"ASKNET - PE Kosolapov Konstantin Gennadevich"
59615,"SERVERUM-AS - SIA Serverum"
59632,"PIDGINHOST-AS - SC PIDGIN HOST SRL"
59642,"CHERRYSERVERS2-AS - UAB Cherry Servers"
59674,"AYSIMA - Erhan Mahmut trading as &quot;Aysima Bilisim Teknolojileri Erhan Mahmut&quot;"
59677,
59681,"ASSATELLIT - Satellit PE"
59684,"ASHOSTERKG - Hoster kg, Ltd."
59705,"POBOX2-AS - Veber Limited"
59711,"HZ-NL-AS - HZ Hosting Ltd"
59725,"SOLIFINANCE-AS - Solifinance OU"
59728,"STEPHOST-AS - STEPHOST SRL"
59729,"ITL-BG - ITL LLC"
59764,"ATLANTIC-NET - Atlantic.Net, INC."
59791,"LINQHOST - LinQhost B.V."
59795,"HOSTING4REAL - Lucas Rolff, trading as Hosting4Real"
59796,"STORMSYSTEMS-AS - Storm Systems LLC"
59816,"SAFEHOSTS - Safe Hosts Internet LLP"
59851,"KYUP - SiteGround Hosting EOOD"
59854,"TLH-AS - Top Level Hosting SRL"
59895,"CITYNETHOST-AS - CityNet Telekom Ltd."
59898,"AS-ALLSAFE - AllSafe Sarl"
59939,"WIBO-AS - WIBO Baltic UAB"
59943,"LEVEL27-AS - Level 27 BVBA"
59980,"MIJNDOMEIN - Mijndomein Hosting B.V."
59996,"REPROMON-TV-AS - REPROMON TV SRL"
60002,"TERABAIT-AS - Joint stock company &quot;For&quot;"
60011,"MYTHIC-BEASTS-USA - Mythic Beasts Ltd"
60020,"OGO-AS - OGO CABLE-INTERNET TRANZACTION SRL"
60068,"CDN77 - Datacamp Limited"
60071,"RENDSZERNET-AS - RendszerNET Kft."
60073,"VIRTUAL-WORLD-AS - VIRTUAL WORLD SRL"
60084,"SELECTEL-DNS - OOO &quot;Network of data-centers &quot;Selectel&quot;"
60087,"ASSUPERNOVA - Netsons s.r.l."
60117,"HS - Host Sailor Ltd."
60118,"CYBERSMARTSOLUTIONS-AS - Cyber Smart Solutions S.R.L"
60140,"BUZINESSWARE - Buzinessware FZCO"
60144,"THREE-W-INFRA-AS - 3W Infra B.V."
60154,"CONNECTRIA-ASN-1 - Connectria, LLC"
60177,"BETRING-AS - LLC &quot;Betring&quot;"
60192,"SKYBERG-AS - SkyBerg LLC"
